City Code;City Name;School Code;School Name
31;HATAY;311066;İSKENDERUN ROTARY ANADOLU TİC. MESLEK L
31;HATAY;311066;İSKENDERUN ROTARY MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - İSKENDERUN)
31;HATAY;311066;İSKENDERUN ROTARY TİCARET MESLEK LİSESİ
31;HATAY;310945;İSKENDERUN SAĞLIK MESLEK LİSESİ
31;HATAY;310483;İSKENDERUN SAHİL MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - İSKENDERUN)
31;HATAY;311641;İSKENDERUN SEFA ATAKAŞ DENİZCİLİK ANADOLU MESLEK L
31;HATAY;310856;İSKENDERUN ŞEMSETTİN MURSALOĞLU LİSESİ
31;HATAY;311471;İSKENDERUN TEKNİK LİSESİ
31;HATAY;311066;İSKENDERUN TİCARET MESLEK LİSESİ
31;HATAY;311074;İSKENDERUN TİCARET VE SANAYİ ODASI ANADOLU LİSESİ (HATAY - İSKENDERUN)
31;HATAY;311074;İSKENDERUN TİCARET-SANAYİ ODASI L(Y.D.A)
31;HATAY;311074;İSKENDERUN TİCARET-SANAYİ ODASI LİSESİ
31;HATAY;311755;İSKENDERUN TOSÇELİK FEN LİSESİ
31;HATAY;311755;İSKENDERUN TOSÇELİK FEN LİSESİ (HATAY - İSKENDERUN)
31;HATAY;310515;İSMAİL VE MEHMET SELİM KARA MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - SAMANDAĞ)
31;HATAY;310912;İSMET AYŞE BEHZATOĞLU ANADOLU LİSESİ (HATAY - REYHANLI)
31;HATAY;310401;İSTİKLAL MAKZUME ANADOLU LİSESİ (HATAY - İSKENDERUN)
31;HATAY;311341;JAN VE SUPHİ BEYLUNİ ANADOLU LİSESİ (HATAY - SAMANDAĞ)
31;HATAY;311317;KARAAĞAÇ NURAN YILMAZ ÇOK PROGRAMLI ANADOLU LİSESİ (HATAY - ARSUZ)
31;HATAY;311844;KARAÇAY BEDİİ SABUNCU ANADOLU LİSESİ (HATAY - SAMANDAĞ)
31;HATAY;311869;KARLISU SOSYAL BİLİMLER LİSESİ (HATAY - ANTAKYA)
31;HATAY;310264;KIRIKHAN AKŞAM LİSESİ
31;HATAY;310264;KIRIKHAN AKŞAM LİSESİ (HATAY)
31;HATAY;311447;KIRIKHAN ANADOLU İMAM HATİP LİSESİ
31;HATAY;310491;KIRIKHAN ANADOLU KIZ MESLEK LİSESİ
31;HATAY;310491;KIRIKHAN ANADOLU KIZ TEKNİK LİSESİ
31;HATAY;310418;KIRIKHAN ANADOLU LİSESİ
31;HATAY;310126;KIRIKHAN ANADOLU LİSESİ (HATAY - KIRIKHAN)
31;HATAY;310686;KIRIKHAN ANADOLU SAĞLIK MESLEK LİSESİ (AND. SAĞLIK MESLEK)
31;HATAY;310815;KIRIKHAN ANADOLU TEKNİK LİSESİ
31;HATAY;310572;KIRIKHAN ANADOLU TİCARET MESLEK LİSESİ
31;HATAY;310572;KIRIKHAN BEYAZİD BESTAMİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - KIRIKHAN)
31;HATAY;310815;KIRIKHAN ENDÜSTRİ MESLEK LİSESİ
31;HATAY;311739;KIRIKHAN FEVZİ ÇAKMAK ANADOLU LİSESİ
31;HATAY;311739;KIRIKHAN FEVZİ ÇAKMAK ANADOLU LİSESİ (HATAY - KIRIKHAN)
31;HATAY;310118;KIRIKHAN GAZİ ANADOLU LİSESİ
31;HATAY;310118;KIRIKHAN GAZİ ANADOLU LİSESİ (HATAY - KIRIKHAN)
31;HATAY;310118;KIRIKHAN GAZİ LİSESİ
31;HATAY;310686;KIRIKHAN İBN-İ SİNA MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - KIRIKHAN)
31;HATAY;311447;KIRIKHAN İMAM HATİP LİSESİ
31;HATAY;316464;KIRIKHAN KIZ ANADOLU İMAM HATİP LİSESİ (HATAY - KIRIKHAN)
31;HATAY;316464;KIRIKHAN KIZ İMAM HATİP LİSESİ
31;HATAY;310491;KIRIKHAN KIZ MESLEK LİSESİ
31;HATAY;310491;KIRIKHAN KIZ TEKNİK VE MESLEK LİSESİ (ANADOLU KIZ MESLEK)
31;HATAY;310491;KIRIKHAN KIZ TEKNİK VE MESLEK LİSESİ (ANADOLU KIZ TEKNİK)
31;HATAY;310491;KIRIKHAN KIZ TEKNİK VE MESLEK LİSESİ (KIZ MESLEK)
31;HATAY;310126;KIRIKHAN LİSESİ
31;HATAY;310126;KIRIKHAN LİSESİ (Y.D.A.)
31;HATAY;310815;KIRIKHAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - KIRIKHAN)
31;HATAY;310418;KIRIKHAN NAİM ATAKAŞ ANADOLU LİSESİ
31;HATAY;310686;KIRIKHAN SAĞLIK MESLEK LİSESİ
31;HATAY;310815;KIRIKHAN TEKNİK LİSESİ
31;HATAY;310572;KIRIKHAN TİCARET MESLEK LİSESİ
31;HATAY;314158;KUMLU ÇOK PROGRAMLI ANADOLU LİSESİ (HATAY - KUMLU)
31;HATAY;310231;KUMLU İSMET MURSALOĞLU ANADOLU LİSESİ (HATAY - KUMLU)
31;HATAY;310231;KUMLU İSMET MURSALOĞLU LİSESİ
31;HATAY;316352;KUŞALANI ANADOLU LİSESİ (HATAY - SAMANDAĞ)
31;HATAY;312244;LOKMAN HEKİM MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ALTINÖZÜ)
31;HATAY;311058;MEHMET AKİF ERSOY ÇOK PROGRAMLI ANADOLU LİSESİ (HATAY - ALTINÖZÜ)
31;HATAY;310961;MEHMET FATİH TOSYALI ANADOLU İMAM HATİP LİSESİ (HATAY - REYHANLI)
31;HATAY;310418;NAİM ATAKAŞ ANADOLU LİSESİ (HATAY - KIRIKHAN)
31;HATAY;311228;NARDÜZÜ MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ARSUZ)
31;HATAY;315009;NARLICA ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;313246;NARLICA KIZ ANADOLU İMAM HATİP LİSESİ (HATAY - ANTAKYA)
31;HATAY;311706;NECMİ ASFUROĞLU ANADOLU LİSESİ (HATAY - DEFNE)
31;HATAY;311244;NİHAL-TURGUT ANLAR ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;311244;NİHAL-TURGUT ANLAR ANADOLU ÖĞRETMEN L
31;HATAY;311577;NİMET-FAHRİ ÖKSÜZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - DEFNE)
31;HATAY;310564;OĞULCAN TUNA MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - REYHANLI)
31;HATAY;310394;OSMAN ÖTKEN ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;310037;ÖZBUĞDAY LİSESİ (HATAY - ANTAKYA)
31;HATAY;314142;ÖZEL ANTAKYA ATA ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;310272;ÖZEL ANTAKYA ATA LİSESİ
31;HATAY;310272;ÖZEL ANTAKYA ATA LİSESİ (HATAY - ANTAKYA)
31;HATAY;311828;ÖZEL ANTAKYA DUYU AKŞAM LİSESİ
31;HATAY;311828;ÖZEL ANTAKYA DUYU AKŞAM LİSESİ (HATAY - ANTAKYA)
31;HATAY;311946;ÖZEL ANTAKYA FİNAL TEMEL LİSESİ (HATAY - ANTAKYA)
31;HATAY;314619;ÖZEL ANTAKYA KÜLTÜR TEMEL LİSESİ (HATAY - ANTAKYA)
31;HATAY;313266;ÖZEL ANTAKYA S.CEMİLE ODUNCU AKŞAM L
31;HATAY;313266;ÖZEL ANTAKYA SÜLEYMAN CEMİLE ODUNCU ANADOLU LİSESİ (HATAY - DEFNE)
31;HATAY;311024;ÖZEL ANTAKYA UĞUR DAL MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;314841;ÖZEL BİLFEN İSKENDERUN ANADOLU LİSESİ (HATAY - ARSUZ)
31;HATAY;314397;ÖZEL BİLFEN İSKENDERUN FEN LİSESİ (HATAY - ARSUZ)
31;HATAY;313138;ÖZEL BOĞAZİÇİ TEMEL LİSESİ (HATAY - SAMANDAĞ)
31;HATAY;314697;ÖZEL CAN ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;317289;ÖZEL CAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;312028;ÖZEL ÇUKUROVA YILDIZ TEMEL LİSESİ (HATAY - İSKENDERUN)
31;HATAY;313783;ÖZEL DEFNE ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;312787;ÖZEL DEFNE MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;311611;ÖZEL DOĞA ANADOLU LİSESİ (HATAY - İSKENDERUN)
31;HATAY;317463;ÖZEL DÖRTYOL FİNAL TEMEL LİSESİ (HATAY - DÖRTYOL)
31;HATAY;315126;ÖZEL DÖRTYOL HIZIR MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - DÖRTYOL)
31;HATAY;317470;ÖZEL DÖRTYOL TEK TEMEL LİSESİ (HATAY - DÖRTYOL)
31;HATAY;315259;ÖZEL EKİN TEMEL LİSESİ (HATAY - ANTAKYA)
31;HATAY;314083;ÖZEL ELİT BİLGİ TEMEL LİSESİ (HATAY - SAMANDAĞ)
31;HATAY;313777;ÖZEL FEN BİLİMLERİ TEMEL LİSESİ (HATAY - ANTAKYA)
31;HATAY;311585;ÖZEL GENÇ GÜRALP LİSESİ
31;HATAY;311633;ÖZEL GENÇ YILDIZLAR LİSESİ
31;HATAY;314574;ÖZEL GÜNEY ELİT TEMEL LİSESİ (HATAY - İSKENDERUN)
31;HATAY;313434;ÖZEL GÜNEY KAMPÜS TEMEL LİSESİ (HATAY - İSKENDERUN)
31;HATAY;313434;ÖZEL GÜNEY TEMEL LİSESİ (HATAY - İSKENDERUN)
31;HATAY;313079;ÖZEL HATAY DOĞUŞ ANADOLU LİSESİ (HATAY - DEFNE)
31;HATAY;310289;ÖZEL HATAY DOĞUŞ LİSESİ
31;HATAY;310289;ÖZEL HATAY DOĞUŞ LİSESİ (HATAY - DEFNE)
31;HATAY;310364;ÖZEL HATAY GÜNEŞ TEMEL LİSESİ (HATAY - ANTAKYA)
31;HATAY;310652;ÖZEL HATAY KAVRAM TEMEL LİSESİ (HATAY - ANTAKYA)
31;HATAY;310289;ÖZEL HATAY KÜLTÜR LİSESİ
31;HATAY;312744;ÖZEL HATAY REŞHA ANADOLU MESLEK LİSESİ
31;HATAY;312744;ÖZEL HATAY REŞHA ANADOLU MESLEK LİSESİ (HATAY - ANTAKYA)
31;HATAY;314773;ÖZEL HATAY REŞHA MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;312322;ÖZEL HATAY UĞUR ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;312322;ÖZEL HATAY UĞUR ASIRLIK ANADOLU LİSESİ
31;HATAY;312322;ÖZEL HATAY UĞUR ASIRLIK ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;310297;ÖZEL İBNİ SİNA LİSESİ
31;HATAY;310297;ÖZEL İBNİ SİNA LİSESİ (HATAY)
31;HATAY;310304;ÖZEL İKEM ANADOLU LİSESİ
31;HATAY;310304;ÖZEL İKEM ANADOLU LİSESİ (HATAY - ARSUZ)
31;HATAY;310176;ÖZEL İKEM FEN LİSESİ (HATAY - ARSUZ)
31;HATAY;310304;ÖZEL İKEM LİSESİ
31;HATAY;317070;ÖZEL İSKENDERUN BİLİM ANADOLU LİSESİ (HATAY - ARSUZ)
31;HATAY;312948;ÖZEL İSKENDERUN BİLİM MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ARSUZ)
31;HATAY;317782;ÖZEL İSKENDERUN FİNAL TEMEL LİSESİ (HATAY - İSKENDERUN)
31;HATAY;315471;ÖZEL İSKENDERUN LİDER BAŞARAN AKŞAM LİSESİ (HATAY - İSKENDERUN)
31;HATAY;316323;ÖZEL İSKENDERUN SINAV TEMEL LİSESİ (HATAY - İSKENDERUN)
31;HATAY;311232;ÖZEL İSKENDERUN YÜKSELİŞ ANADOLU LİSESİ (HATAY - İSKENDERUN)
31;HATAY;317744;ÖZEL KIRIKHAN AMANOS TEMEL LİSESİ (HATAY - KIRIKHAN)
31;HATAY;310123;ÖZEL KIRIKHAN FİNAL TEMEL LİSESİ (HATAY - KIRIKHAN)
31;HATAY;315119;ÖZEL KÖRFEZ AKŞAM LİSESİ (HATAY - ARSUZ)
31;HATAY;310694;ÖZEL LİDER YÜKSELİŞ TEMEL LİSESİ (HATAY - ANTAKYA)
31;HATAY;316246;ÖZEL MEDİCLASS MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;311358;ÖZEL NUREDDİN ZENGİ LEMAN NARİN ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;311358;ÖZEL NUREDDİN ZENGİ LEMAN NARİN AND. L
31;HATAY;311985;ÖZEL NUREDDİN ZENGİ LEMAN NARİN FEN LİSESİ (HATAY - ANTAKYA)
31;HATAY;312159;ÖZEL ÖZBİL MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - DÖRTYOL)
31;HATAY;317949;ÖZEL PAYAS TEK ANADOU LİSESİ (HATAY - PAYAS)
31;HATAY;312376;ÖZEL PUSULA BİLGİ TEMEL LİSESİ (HATAY - ANTAKYA)
31;HATAY;313021;ÖZEL REYHANLI SINAV TEMEL LİSESİ (HATAY - REYHANLI)
31;HATAY;315055;ÖZEL REYHANLI YENİŞEHİR TEMEL LİSESİ (HATAY - REYHANLI)
31;HATAY;317824;ÖZEL SAMANDAĞ BİREY ATAK TEMEL LİSESİ (HATAY - SAMANDAĞ)
31;HATAY;313312;ÖZEL SAMANDAĞ ÇÖZÜM EKİN TEMEL LİSESİ (HATAY - SAMANDAĞ)
31;HATAY;316165;ÖZEL SAMANDAĞ KÜLTÜR TEMEL LİSESİ (HATAY - SAMANDAĞ)
31;HATAY;317270;ÖZEL SEÇKİNLER TEMEL LİSESİ (HATAY - ANTAKYA)
31;HATAY;310908;ÖZEL SINAV TEMEL LİSESİ (HATAY - ANTAKYA)
31;HATAY;317632;ÖZEL SİMYA ANADOLU LİSESİ (HATAY - BELEN)
31;HATAY;312956;ÖZEL SİMYA TEMEL LİSESİ (HATAY - İSKENDERUN)
31;HATAY;315684;ÖZEL TEK ANADOLU LİSESİ
31;HATAY;315684;ÖZEL TEK ANADOLU LİSESİ (HATAY - İSKENDERUN)
31;HATAY;311528;ÖZEL TEK FENER AKŞAM LİSESİ
31;HATAY;310724;ÖZEL TUFAN ANADOLU LİSESİ (HATAY - DÖRTYOL)
31;HATAY;311633;ÖZEL TUFAN LİSESİ
31;HATAY;311633;ÖZEL TUFAN LİSESİ (HATAY - DÖRTYOL)
31;HATAY;311633;ÖZEL TUFAN YILDIZLAR LİSESİ
31;HATAY;316938;ÖZEL UĞUR TEMEL LİSESİ (HATAY - İSKENDERUN)
31;HATAY;311997;ÖZEL YAŞAM ANADOLU ADALET MESLEK LİSESİ (HATAY - İSKENDERUN)
31;HATAY;314367;ÖZEL YAŞAM ANADOLU SAĞLIK MESLEK LİSESİ
31;HATAY;314367;ÖZEL YAŞAM MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - İSKENDERUN)
31;HATAY;311276;ÖZEL YENİ AKDENİZ TEMEL LİSESİ (HATAY - DÖRTYOL)
31;HATAY;311528;ÖZEL YENİ ATALAR AKŞAM LİSESİ
31;HATAY;311528;ÖZEL YENİ ATALAR ANADOLU LİSESİ
31;HATAY;311528;ÖZEL YENİ ATALAR KOLEJİ
31;HATAY;311528;ÖZEL YENİ ATALAR LİSESİ
31;HATAY;316756;ÖZEL ZAFER TEKYILDIZ TEMEL LİSESİ (HATAY - İSKENDERUN)
31;HATAY;311358;ÖZEL ZENGİ LİSESİ
31;HATAY;312037;PAYAS ANADOLU İMAM HATİP LİSESİ (HATAY - PAYAS)
31;HATAY;310061;PAYAS ANADOLU LİSESİ (HATAY - PAYAS)
31;HATAY;310791;PAYAS MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - PAYAS)
31;HATAY;311865;PAYAS NURSAN ANADOLU LİSESİ
31;HATAY;311865;PAYAS NURSAN ANADOLU LİSESİ (HATAY - PAYAS)
31;HATAY;310986;REYHANLI 70.YIL SAĞLIK MESLEK LİSESİ
31;HATAY;310961;REYHANLI ANADOLU İMAM HATİP LİSESİ
31;HATAY;310912;REYHANLI ANADOLU LİSESİ
31;HATAY;310775;REYHANLI ANADOLU ÖĞRETMEN LİSESİ
31;HATAY;311025;REYHANLI ENDÜSTRİ MESLEK LİSESİ
31;HATAY;310961;REYHANLI İMAM HATİP LİSESİ
31;HATAY;310912;REYHANLI İSMET A.BEHZATOĞLU ANADOLU L
31;HATAY;310783;REYHANLI KIZ MESLEK LİSESİ
31;HATAY;310783;REYHANLI KIZ TEKNİK VE MESLEK LİSESİ (ANADOLU KIZ MESLEK)
31;HATAY;310783;REYHANLI KIZ TEKNİK VE MESLEK LİSESİ (KIZ MESLEK)
31;HATAY;310134;REYHANLI LİSESİ
31;HATAY;310134;REYHANLI LİSESİ (Y.D.A.)
31;HATAY;316959;REYHANLI MEHMET AKİF ERSOY KIZ ANADOLU İMAM HATİP LİSESİ (HATAY - REYHANLI)
31;HATAY;310783;REYHANLI MESLEK LİSESİ
31;HATAY;310783;REYHANLI MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - REYHANLI)
31;HATAY;310986;REYHANLI SEVGİ-FAZIL KARAÇADIR ANADOLU SAĞLIK MESLEK L (AND.SAĞLIK MESLEK)
31;HATAY;310986;REYHANLI SEVGİ-FAZIL KARAÇADIR ANADOLU SAĞLIK MESLEK L (SAĞLIK MESLEK)
31;HATAY;310986;REYHANLI SEVGİ-FAZIL KARAÇADIR MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - REYHANLI)
31;HATAY;310653;REYHANLI TARIM MESLEK LİSESİ
31;HATAY;310653;REYHANLI TARIM MESLEK LİSESİ (HATAY)
31;HATAY;310134;REYHANLI TAYFUR SÖKMEN ANADOLU LİSESİ
31;HATAY;311025;REYHANLI TEKNİK LİSESİ
31;HATAY;311025;REYHANLI TEKNİK VE ENDÜSTRİ MESLEK LİSESİ (AND.TEKNİK)
31;HATAY;311025;REYHANLI TEKNİK VE ENDÜSTRİ MESLEK LİSESİ (TEKNİK)
31;HATAY;310564;REYHANLI TİCARET MESLEK LİSESİ
31;HATAY;310889;SAMANDAĞ ANADOLU LİSESİ
31;HATAY;318024;SAMANDAĞ ANADOLU TEKNİK LİSESİ
31;HATAY;310142;SAMANDAĞ ATATÜRK ANADOLU LİSESİ
31;HATAY;310142;SAMANDAĞ ATATÜRK ANADOLU LİSESİ (HATAY - SAMANDAĞ)
31;HATAY;311844;SAMANDAĞ KARAÇAY BEDİİ SABUNCU LİSESİ
31;HATAY;318024;SAMANDAĞ MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - SAMANDAĞ)
31;HATAY;318024;SAMANDAĞ METEM
31;HATAY;318024;SAMANDAĞ TEKNİK VE ENDÜSTRİ MESLEK L (AND.TEKNİK)
31;HATAY;318024;SAMANDAĞ TEKNİK VE ENDÜSTRİ MESLEK L (ENDÜSTRİ MESLEK)
31;HATAY;310889;SAMANDAĞ Y.ACUN ANADOLU LİSESİ
31;HATAY;318024;SAMANDAĞI ENDÜSTRİ MESLEK LİSESİ
31;HATAY;310515;SAMANDAĞI İSMAİL VE M.SELİM KARA K.M.L
31;HATAY;310515;SAMANDAĞI KIZ MESLEK LİSESİ
31;HATAY;310142;SAMANDAĞI LİSESİ
31;HATAY;310142;SAMANDAĞI LİSESİ (Y.D.A.)
31;HATAY;311341;SAMANDAĞI SUPHİ VE CAN BEYLUNİ LİSESİ
31;HATAY;316478;SARISEKİ ÇELİK İHRACATÇILARI BİRLİĞİ RECEP SAMİ YAZICI MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - İSKENDERUN)
31;HATAY;311641;SEFA ATAKAŞ MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - İSKENDERUN)
31;HATAY;310872;SELİM NEVZAT ŞAHİN ANADOLU LİSESİ (HATAY - DEFNE)
31;HATAY;310183;SELİM-TEVFİK ESKİOCAK ANADOLU LİSESİ (HATAY - DEFNE)
31;HATAY;312605;SERİNYOL ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;310191;SERİNYOL MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;310897;SÜLEYMAN DEMİREL ANADOLU LİSESİ (HATAY - DÖRTYOL)
31;HATAY;311917;SÜLEYMAN ŞAH ÇOK PROGRAMLI ANADOLU LİSESİ (HATAY - ALTINÖZÜ)
31;HATAY;310864;ŞEHİT AHMET BENLİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;311366;ŞEHİT AYHAN SAY MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - DÖRTYOL)
31;HATAY;311048;ŞEHİT YENER ANADOLU LİSESİ (HATAY - İSKENDERUN)
31;HATAY;310856;ŞEMSETTİN MURSALOĞLU ANADOLU LİSESİ (HATAY - İSKENDERUN)
31;HATAY;310134;TAYFUR SÖKMEN ANADOLU LİSESİ (HATAY - REYHANLI)
31;HATAY;311938;TED HATAY KOLEJİ ÖZEL ANADOLU LİSESİ (HATAY - DEFNE)
31;HATAY;316586;TOKİ ŞEHİT SÜLEYMAN YILMAZ ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;317004;ULUÇINAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ARSUZ)
31;HATAY;310775;YAHYA TURAN ANADOLU LİSESİ (HATAY - REYHANLI)
31;HATAY;310775;YAHYA TURAN ANADOLU ÖĞRETMEN LİSESİ
31;HATAY;310853;YAKUP BOZATLI ANADOLU LİSESİ (HATAY - İSKENDERUN)
31;HATAY;312602;YAVUZ SULTAN SELİM HAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - YAYLADAĞI)
31;HATAY;310386;YAYLADAĞI ANADOLU İMAM HATİP LİSESİ (HATAY - YAYLADAĞI)
31;HATAY;310159;YAYLADAĞI ANADOLU LİSESİ (HATAY - YAYLADAĞI)
31;HATAY;310386;YAYLADAĞI İMAM HATİP LİSESİ
31;HATAY;311252;YAYLADAĞI KIZ MESLEK LİSESİ
31;HATAY;310159;YAYLADAĞI LİSESİ
31;HATAY;311252;YAYLADAĞI MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - YAYLADAĞI)
31;HATAY;311374;YEŞİLPINAR MİRİOĞLU ÇOK PROGRAMLI ANADOLU LİSESİ (HATAY - DEFNE)
31;HATAY;310759;YILDIZ-SELAHATTİN MISTIKOĞLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - ANTAKYA)
31;HATAY;311925;YUNUS EMRE ÇOK PROGRAMLI ANADOLU LİSESİ (HATAY - ALTINÖZÜ)
31;HATAY;310889;YÜKSEL ACUN ANADOLU LİSESİ (HATAY - SAMANDAĞ)
31;HATAY;310491;ZÜBEYDE HANIM MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - KIRIKHAN)
32;ISPARTA;324129;15 TEMMUZ ŞEHİTLER ANADOLU LİSESİ (ISPARTA - MERKEZ)
32;ISPARTA;321118;AHMET MELİH DOĞAN ANADOLU LİSESİ (ISPARTA - MERKEZ)
32;ISPARTA;320965;AKSU ÇOK PROGRAMLI ANADOLU LİSESİ (ISPARTA - AKSU)
32;ISPARTA;320965;AKSU ÇOK PROGRAMLI LİSESİ
32;ISPARTA;320113;AKSU LİSESİ
32;ISPARTA;320113;AKSU LİSESİ (ISPARTA)
32;ISPARTA;320932;AKSU YAKAAFŞAR LİSESİ
32;ISPARTA;321272;ATABEY ANADOLU DIŞ TİCARET MESLEK LİSESİ
32;ISPARTA;326701;ATABEY ANADOLU LİSESİ
32;ISPARTA;320016;ATABEY ANADOLU LİSESİ (ISPARTA - ATABEY)
32;ISPARTA;326701;ATABEY ANADOLU LİSESİ (ISPARTA)
32;ISPARTA;321272;ATABEY H.N.KASAP ANADOLU DIŞ TİC.MES.L
32;ISPARTA;321272;ATABEY HACI NACİYE KASAP AND.TİC.MES.LİS
32;ISPARTA;321272;ATABEY HACI NACİYE KASAP MESLEKİ VE TEKNİK ANADOLU LİSESİ (ISPARTA - ATABEY)
32;ISPARTA;321272;ATABEY HACI NACİYE KASAP TİCARET MES.LİS
32;ISPARTA;320292;ATABEY İMAM HATİP LİSESİ
32;ISPARTA;320016;ATABEY LİSESİ
32;ISPARTA;321272;ATABEY TİCARET MESLEK LİSESİ
32;ISPARTA;321101;ATATÜRK ÇOK PROGRAMLI ANADOLU LİSESİ (ISPARTA - ULUBORLU)
32;ISPARTA;320851;BÜYÜKABACA ÇOK PROGRAMLI LİSESİ (ISPARTA - SENİRKENT)
32;ISPARTA;321491;DR. İSMAİL HAKKI ÖRMECİ ANADOLU LİSESİ (ISPARTA - SENİRKENT)
32;ISPARTA;320502;EĞİRDİR AKŞEMSEDDİN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ISPARTA - EĞİRDİR)
32;ISPARTA;320251;EĞİRDİR ANADOLU İMAM HATİP LİSESİ (ISPARTA - EĞİRDİR)
32;ISPARTA;320721;EĞİRDİR ANADOLU LİSESİ
32;ISPARTA;320916;EĞİRDİR ANADOLU OTEL.VE TURİZM MESLEK L
32;ISPARTA;320502;EĞİRDİR ANADOLU SAĞLIK MESLEK LİSESİ (AND.SAĞLIK MESLEK)
32;ISPARTA;320373;EĞİRDİR ANADOLU TEKNİK LİSESİ
32;ISPARTA;320373;EĞİRDİR DENİZCİLİK MESLEK LİSESİ
32;ISPARTA;320373;EĞİRDİR ENDÜSTRİ MESLEK LİSESİ
32;ISPARTA;320251;EĞİRDİR İMAM HATİP LİSESİ
32;ISPARTA;320421;EĞİRDİR KIZ MESLEK LİSESİ
32;ISPARTA;320024;EĞİRDİR LİSESİ
32;ISPARTA;320024;EĞİRDİR LİSESİ (Y.D.A.)
32;ISPARTA;320421;EĞİRDİR MAVİGÖL MESLEKİ VE TEKNİK ANADOLU LİSESİ (ISPARTA - EĞİRDİR)
32;ISPARTA;320746;EĞİRDİR MEHMET ALİ YÜCEER LİSESİ
32;ISPARTA;320373;EĞİRDİR MESLEKİ VE TEKNİK ANADOLU LİSESİ (ISPARTA - EĞİRDİR)
32;ISPARTA;320916;EĞİRDİR N.YÜREKLİ AND.OTEL.VE TUR MES.L
32;ISPARTA;320916;EĞİRDİR NAFİZ YÜREKLİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ISPARTA - EĞİRDİR)
32;ISPARTA;320721;EĞİRDİR PROF.DR.TURAN YAZGAN ANADOLU LİSESİ
32;ISPARTA;320502;EĞİRDİR SAĞLIK MESLEK LİSESİ
32;ISPARTA;320649;EĞİRDİR SARIİDRİS LİSESİ
32;ISPARTA;320568;EĞİRDİR TARIM MESLEK LİSESİ
32;ISPARTA;320568;EĞİRDİR TARIM MESLEK LİSESİ (ISPARTA)
32;ISPARTA;320268;GELENDOST ANADOLU İMAM HATİP LİSESİ (ISPARTA - GELENDOST)
32;ISPARTA;321564;GELENDOST ANADOLU LİSESİ
32;ISPARTA;321564;GELENDOST ANADOLU LİSESİ (ISPARTA - GELENDOST)
32;ISPARTA;321126;GELENDOST ÇOK PROGRAMLI LİSESİ
32;ISPARTA;320268;GELENDOST İMAM HATİP LİSESİ
